latent_key,rollout_id,trial_id,group,dominant_failure_mode,num_chunks,mean_margin,min_margin,max_margin,negative_fraction,positive_fraction,zero_crossing_count,template_switch_count,persistent_negative,persistent_positive
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_000,0,natural_success,success,22,0.007107752833197198,-0.07960205140969023,0.08255707395226247,0.36363636363636365,0.6363636363636364,4,4,0,0
action_head_input,intervention_success_trial_000,0,intervention_recovered_success,intervention_recovered_success,21,0.002811588854014397,-0.07011436176754016,0.1049377760771415,0.5238095238095238,0.47619047619047616,6,6,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,1,natural_failure,wrong_receptacle,60,0.00782524162266673,-0.06777354762276967,0.08759426357936609,0.5,0.5,15,15,0,0
action_head_input,intervention_success_trial_001,1,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.0016027533257503084,-0.08791818075028013,0.08330098348581083,0.48333333333333334,0.5166666666666667,16,16,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,2,natural_failure,wrong_receptacle,60,0.0017563274424242223,-0.06523004152216427,0.0763961062295524,0.48333333333333334,0.5166666666666667,19,19,0,0
action_head_input,intervention_success_trial_002,2,intervention_recovered_success,intervention_recovered_success,23,-0.0032939224827225146,-0.09084990263143122,0.09644568697678192,0.6086956521739131,0.391304347826087,5,5,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_003,3,natural_failure,wrong_receptacle,60,0.0032341578730080145,-0.07268744871723798,0.08841764480711728,0.5,0.5,18,18,0,0
action_head_input,intervention_success_trial_003,3,intervention_recovered_success,intervention_recovered_success,28,-0.002693710454840569,-0.07523214777150783,0.09849956452938458,0.5357142857142857,0.4642857142857143,7,7,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_004,4,natural_failure,wrong_receptacle,60,0.0034656533333754383,-0.06493968845673884,0.07824269628928077,0.5,0.5,20,20,0,0
action_head_input,intervention_success_trial_004,4,intervention_recovered_success,intervention_recovered_success,22,-0.0030506529525818242,-0.04481300935954463,0.08009249755424265,0.5909090909090909,0.4090909090909091,11,11,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_005,5,natural_success,success,20,-0.012301668178754456,-0.07531913564115927,0.09211431420583518,0.7,0.3,9,9,0,0
action_head_input,intervention_success_trial_005,5,intervention_recovered_success,intervention_recovered_success,28,-0.008376353441231084,-0.07445243437795201,0.03462536017452783,0.5714285714285714,0.42857142857142855,8,8,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_006,6,natural_success,success,22,0.0016798868485631488,-0.08423724760326717,0.09676217618492675,0.4090909090909091,0.5909090909090909,6,6,0,0
action_head_input,intervention_success_trial_006,6,intervention_recovered_success,intervention_recovered_success,27,-0.0012765763413810775,-0.08059918052335702,0.08263032265222836,0.5925925925925926,0.4074074074074074,11,11,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,natural_failure,wrong_receptacle,60,0.005450770181938833,-0.08168743207801787,0.08396614434600533,0.43333333333333335,0.5666666666666667,16,16,0,0
action_head_input,intervention_success_trial_007,7,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.007854275729306543,-0.07131338208130653,0.10008609661570442,0.48333333333333334,0.5166666666666667,20,20,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,natural_success,success,20,-0.003523702824720231,-0.04498444672196361,0.03484680537447449,0.45,0.55,6,6,0,0
action_head_input,intervention_success_trial_008,8,intervention_recovered_success,intervention_recovered_success,30,0.009718065967853842,-0.09631092763883271,0.0970347830466829,0.4,0.6,10,10,0,0
